# Execution time for 100 iterations on 1 - 2 threads.
# threads		execution time [s]
1	0.017564	
1	0.018	
1	0.017283	
1	0.018132	
1	0.017625	
1	0.018038	
1	0.017348	
1	0.018119	
1	0.017377	
1	0.018389	
1	0.017702	
1	0.017523	
1	0.019667	
1	0.017707	
1	0.017588	
1	0.018806	
1	0.017349	
1	0.017587	
1	0.017835	
1	0.017452	
1	0.017643	
1	0.017629	
1	0.016665	
1	0.016717	
1	0.018059	
1	0.017353	
1	0.016726	
1	0.016669	
1	0.016578	
1	0.017433	
1	0.017522	
1	0.017393	
1	0.017652	
1	0.016829	
1	0.016368	
1	0.016918	
1	0.016477	
1	0.016698	
1	0.016542	
1	0.016559	
1	0.016611	
1	0.016491	
1	0.016579	
1	0.016664	
1	0.016885	
1	0.016577	
1	0.017151	
1	0.018759	
1	0.016531	
1	0.016564	
1	0.016741	
1	0.019085	
1	0.034228	
1	0.018441	
1	0.016642	
1	0.017743	
1	0.018083	
1	0.017671	
1	0.018698	
1	0.018185	
1	0.024784	
1	0.025295	
1	0.02194	
1	0.024808	
1	0.022931	
1	0.021372	
1	0.019796	
1	0.021315	
1	0.018316	
1	0.017884	
1	0.019599	
1	0.017225	
1	0.016913	
1	0.017166	
1	0.017099	
1	0.017134	
1	0.017532	
1	0.017074	
1	0.017767	
1	0.016706	
1	0.017371	
1	0.017207	
1	0.017063	
1	0.016879	
1	0.017629	
1	0.017086	
1	0.017568	
1	0.016817	
1	0.017047	
1	0.018357	
1	0.017084	
1	0.016685	
1	0.016922	
1	0.016489	
1	0.016455	
1	0.016523	
1	0.016584	
1	0.016439	
1	0.016656	
1	0.016618	
2	0.012479	
2	0.012018	
2	0.012995	
2	0.013063	
2	0.012136	
2	0.016272	
2	0.011196	
2	0.012942	
2	0.018789	
2	0.017263	
2	0.018543	
2	0.013875	
2	0.012479	
2	0.011699	
2	0.01542	
2	0.012102	
2	0.015651	
2	0.013583	
2	0.011979	
2	0.012016	
2	0.015059	
2	0.012714	
2	0.011846	
2	0.011529	
2	0.014606	
2	0.013726	
2	0.012269	
2	0.011989	
2	0.011839	
2	0.011767	
2	0.012425	
2	0.013286	
2	0.013034	
2	0.012272	
2	0.011957	
2	0.012371	
2	0.013778	
2	0.012407	
2	0.012785	
2	0.011878	
2	0.01193	
2	0.024586	
2	0.019016	
2	0.026941	
2	0.018695	
2	0.021672	
2	0.01922	
2	0.017234	
2	0.029644	
2	0.017539	
2	0.012888	
2	0.011776	
2	0.01268	
2	0.012989	
2	0.013123	
2	0.015963	
2	0.015893	
2	0.012435	
2	0.013624	
2	0.016039	
2	0.013323	
2	0.012139	
2	0.0131	
2	0.012115	
2	0.013202	
2	0.01512	
2	0.013146	
2	0.012441	
2	0.014201	
2	0.01149	
2	0.011713	
2	0.01344	
2	0.013624	
2	0.013449	
2	0.014467	
2	0.011748	
2	0.021466	
2	0.026704	
2	0.014676	
2	0.012688	
2	0.012098	
2	0.012208	
2	0.015019	
2	0.011554	
2	0.01272	
2	0.012173	
2	0.012099	
2	0.012306	
2	0.01261	
2	0.01401	
2	0.014888	
2	0.012277	
2	0.012181	
2	0.011959	
2	0.014439	
2	0.011787	
2	0.011573	
2	0.011784	
2	0.011919	
2	0.011845	
