# Execution time for 100 iterations on 1 - 2 threads.
# threads		execution time [s]
1	0.053916	
1	0.054114	
1	0.053572	
1	0.053418	
1	0.05716	
1	0.05911	
1	0.054	
1	0.053587	
1	0.053376	
1	0.053519	
1	0.053536	
1	0.053534	
1	0.053468	
1	0.053656	
1	0.053441	
1	0.054546	
1	0.053698	
1	0.05358	
1	0.05343	
1	0.055257	
1	0.053898	
1	0.053542	
1	0.053538	
1	0.053672	
1	0.053592	
1	0.053413	
1	0.053806	
1	0.05344	
1	0.053438	
1	0.053418	
1	0.053529	
1	0.053379	
1	0.053596	
1	0.053513	
1	0.053441	
1	0.053574	
1	0.054542	
1	0.053523	
1	0.053418	
1	0.053615	
1	0.053363	
1	0.054269	
1	0.055531	
1	0.053492	
1	0.053436	
1	0.053442	
1	0.053408	
1	0.053698	
1	0.053546	
1	0.053871	
1	0.054771	
1	0.05492	
1	0.054843	
1	0.054024	
1	0.054547	
1	0.054354	
1	0.053808	
1	0.057505	
1	0.059288	
1	0.053916	
1	0.054002	
1	0.053652	
1	0.053588	
1	0.053612	
1	0.053905	
1	0.055651	
1	0.063266	
1	0.088675	
1	0.06385	
1	0.061189	
1	0.110201	
1	0.056976	
1	0.056071	
1	0.057374	
1	0.053612	
1	0.053517	
1	0.057916	
1	0.053543	
1	0.053499	
1	0.053445	
1	0.053942	
1	0.053883	
1	0.053826	
1	0.053962	
1	0.053751	
1	0.054067	
1	0.05351	
1	0.053455	
1	0.053477	
1	0.0534	
1	0.053589	
1	0.053448	
1	0.05354	
1	0.053579	
1	0.05347	
1	0.053506	
1	0.053594	
1	0.053525	
1	0.053503	
1	0.053455	
2	0.030535	
2	0.033723	
2	0.030365	
2	0.030308	
2	0.030102	
2	0.051539	
2	0.060072	
2	0.043317	
2	0.029993	
2	0.030306	
2	0.029989	
2	0.029903	
2	0.029911	
2	0.029949	
2	0.030178	
2	0.029871	
2	0.029902	
2	0.030885	
2	0.029794	
2	0.029719	
2	0.029785	
2	0.039672	
2	0.032193	
2	0.030912	
2	0.030386	
2	0.030147	
2	0.02993	
2	0.030022	
2	0.030141	
2	0.029809	
2	0.030047	
2	0.02987	
2	0.059482	
2	0.031324	
2	0.029965	
2	0.029797	
2	0.030426	
2	0.03	
2	0.030302	
2	0.032428	
2	0.030991	
2	0.030107	
2	0.029947	
2	0.029892	
2	0.029992	
2	0.030321	
2	0.03017	
2	0.029898	
2	0.029831	
2	0.030725	
2	0.029964	
2	0.030112	
2	0.030084	
2	0.030269	
2	0.030294	
2	0.029793	
2	0.030275	
2	0.030266	
2	0.030098	
2	0.030084	
2	0.029777	
2	0.029765	
2	0.030131	
2	0.029789	
2	0.030199	
2	0.029975	
2	0.030043	
2	0.029833	
2	0.030057	
2	0.03055	
2	0.030279	
2	0.029679	
2	0.030192	
2	0.029833	
2	0.030077	
2	0.029903	
2	0.0301	
2	0.029943	
2	0.029988	
2	0.030129	
2	0.029972	
2	0.029836	
2	0.030871	
2	0.029977	
2	0.029734	
2	0.029817	
2	0.037987	
2	0.032537	
2	0.029775	
2	0.030048	
2	0.030141	
2	0.029836	
2	0.03	
2	0.029996	
2	0.029757	
2	0.030245	
2	0.029921	
2	0.029891	
2	0.029729	
2	0.029973	
