#PAPI events for 10 iterations on 1 to 64 threads.
#PROCESSORS	TIME	PAPI_L1_TCM	PAPI_L2_TCM
1	0.031442	19660109	11886	
1	0.0121	27665	28325	
1	0.012073	27362	28227	
1	0.012077	27701	28467	
1	0.012097	28206	28291	
1	0.012077	27018	28257	
1	0.0121	28157	28234	
1	0.012102	27562	28485	
1	0.012105	27158	28229	
1	0.012094	27924	28434	
2	0.0078	22333	18471	
2	0.0076	19791	17171	
2	0.00758	19759	17228	
2	0.007597	19934	17155	
2	0.007605	19493	17279	
2	0.007596	20196	17251	
2	0.007592	19639	17219	
2	0.007574	19867	17134	
2	0.00759	19635	17226	
2	0.007576	19010	17305	
3	0.005817	18412	13033	
3	0.005767	17120	12719	
3	0.005703	16539	13221	
3	0.005724	17627	13463	
3	0.0057	17133	13108	
3	0.005706	17360	13211	
3	0.00623	2423328	12815	
3	0.00567	16604	12678	
3	0.005732	17031	12977	
3	0.005703	18136	13078	
4	0.004673	14366	10658	
4	0.004582	13188	10036	
4	0.004566	13756	10421	
4	0.004537	13984	10136	
4	0.004533	14370	10360	
4	0.004523	13119	10095	
4	0.004602	14691	11191	
4	0.004528	13934	9613	
4	0.004528	14139	10168	
4	0.004559	14528	10675	
5	0.003924	13639	9597	
5	0.003735	12119	7831	
5	0.003788	12891	9327	
5	0.003739	13126	8437	
5	0.003711	13265	8459	
5	0.003773	13597	8144	
5	0.003764	13084	8579	
5	0.003719	13503	9692	
5	0.003705	12953	8496	
5	0.003698	12418	8899	
6	0.003333	12134	7121	
6	0.003184	11246	7098	
6	0.003152	11486	6921	
6	0.003183	11292	6801	
6	0.003177	11340	6863	
6	0.003163	11140	7685	
6	0.0032	12732	7531	
6	0.003152	11310	7112	
6	0.003216	10229	6277	
6	0.003185	11487	6799	
7	0.002886	10739	6261	
7	0.002748	10238	6655	
7	0.00277	9847	5256	
7	0.002765	10474	5763	
7	0.002773	11350	6504	
7	0.002771	10846	6305	
7	0.002813	10358	5801	
7	0.002791	11408	7112	
7	0.002794	11410	6576	
7	0.002803	10834	6255	
8	0.002552	9753	5726	
8	0.002504	10111	5401	
8	0.00252	9334	5716	
8	0.002493	9378	5730	
8	0.002423	8930	5035	
8	0.00254	10055	6365	
8	0.002463	10043	5751	
8	0.002517	10326	6455	
8	0.002459	9179	5813	
8	0.002485	9474	5407	
9	0.002431	9095	4426	
9	0.002366	9627	5615	
9	0.002402	8983	5169	
9	0.00226	9065	4699	
9	0.002315	8650	4205	
9	0.002293	10009	5564	
9	0.002315	9799	6317	
9	0.002358	9309	4864	
9	0.002308	10185	5783	
9	0.002396	8958	3976	
10	0.002871	3899355	4294	
10	0.002035	8331	4275	
10	0.002238	8373	4866	
10	0.002066	7596	4890	
10	0.002062	7950	3979	
10	0.00207	7705	3723	
10	0.002106	8350	4307	
10	0.002099	7610	4384	
10	0.002075	8025	3681	
10	0.001989	8309	4010	
11	0.002272	7621	3742	
11	0.002107	7888	4008	
11	0.001927	7551	3856	
11	0.002027	7100	3275	
11	0.002082	7361	3299	
11	0.001974	7805	3770	
11	0.001964	7769	3903	
11	0.001889	8291	3558	
11	0.002035	7719	3455	
11	0.00208	8438	4050	
12	0.001892	7990	4159	
12	0.001872	7574	4108	
12	0.001735	7465	3898	
12	0.001797	7183	3785	
12	0.001883	7574	4475	
12	0.001857	7144	3323	
12	0.001748	7573	3535	
12	0.001878	7149	4287	
12	0.001726	7788	3293	
12	0.001866	7126	3292	
13	0.001735	7285	3808	
13	0.001695	6446	2784	
13	0.001859	6336	3481	
13	0.001878	7301	3848	
13	0.001736	6664	3491	
13	0.001718	6319	2579	
13	0.001724	6698	3791	
13	0.001773	7280	3430	
13	0.001766	7502	3963	
13	0.001796	6923	3535	
14	0.001708	6229	3023	
14	0.001701	6946	3746	
14	0.001665	6987	3328	
14	0.001639	7353	3712	
14	0.001632	6817	3485	
14	0.001614	6992	3256	
14	0.001614	6571	3116	
14	0.001611	6539	3237	
14	0.001692	7059	3476	
14	0.001626	6909	3311	
15	0.001655	6429	3766	
15	0.001569	6435	3523	
15	0.0016	6490	2509	
15	0.001809	6658	3306	
15	0.001731	6338	2595	
15	0.00175	7339	3052	
15	0.001575	6527	3166	
15	0.001574	6721	3312	
15	0.001586	6588	2866	
15	0.001739	6174	3587	
16	0.001657	7090	3467	
16	0.001581	6828	2697	
16	0.001584	6560	3149	
16	0.00157	6602	3370	
16	0.001523	5738	2440	
16	0.001567	6695	3372	
16	0.001577	6121	2517	
16	0.001569	6327	2821	
16	0.001621	5966	2787	
16	0.00155	6439	2776	
17	0.001626	7337	3485	
17	0.001583	6880	3187	
17	0.001559	6382	2690	
17	0.001613	6498	2639	
17	0.001633	6519	3411	
17	0.001562	6447	3009	
17	0.001543	5964	2944	
17	0.001498	5866	2517	
17	0.001592	6549	2934	
17	0.001578	6652	2693	
18	0.001695	6266	3122	
18	0.001635	6653	2900	
18	0.001563	6883	2818	
18	0.001628	6899	2945	
18	0.001599	6873	3050	
18	0.001535	6513	2611	
18	0.001529	6382	2413	
18	0.001575	6298	2826	
18	0.001615	6679	2710	
18	0.001668	6148	2601	
19	0.00169	6498	2778	
19	0.001681	6640	3276	
19	0.001582	6412	2929	
19	0.001578	5630	2160	
19	0.001658	6252	2782	
19	0.001581	6313	3151	
19	0.001614	6204	3087	
19	0.001688	6956	3066	
19	0.001668	6811	3152	
19	0.001535	6850	2938	
20	0.0017	6768	2995	
20	0.001598	6247	2138	
20	0.001651	6109	3504	
20	0.001539	5925	2604	
20	0.001646	6154	2490	
20	0.002047	869354	2896	
20	0.001619	4628	1749	
20	0.00174	5163	2449	
20	0.001685	4926	2353	
20	0.001638	4585	2172	
21	0.001773	5807	1940	
21	0.001819	5336	2284	
21	0.001886	5422	1937	
21	0.002219	6280	2441	
21	0.001869	5138	1853	
21	0.001844	4969	2255	
21	0.001953	5024	2279	
21	0.001896	5350	2539	
21	0.001985	5484	2644	
21	0.001881	5396	2247	
22	0.001879	5339	2701	
22	0.001959	5005	1959	
22	0.002011	5517	1993	
22	0.002003	5581	2445	
22	0.001908	5289	1812	
22	0.001862	5725	2249	
22	0.001962	5613	2309	
22	0.001885	4968	1830	
22	0.001886	5321	2911	
22	0.001945	5401	1924	
23	0.001878	5298	2416	
23	0.002246	6396	3396	
23	0.001799	5846	2039	
23	0.001913	5495	2691	
23	0.00181	5280	2348	
23	0.001906	5277	2301	
23	0.001848	4903	1928	
23	0.001851	5579	3163	
23	0.001894	5226	2203	
23	0.001812	4982	2747	
24	0.001983	5809	2913	
24	0.001897	5778	2244	
24	0.001989	5467	2224	
24	0.00182	4767	2026	
24	0.001871	5793	2251	
24	0.001825	5661	2275	
24	0.001885	5574	2320	
24	0.0018	5252	2127	
24	0.001852	5728	2215	
24	0.001855	5317	2173	
25	0.002078	5939	3282	
25	0.002141	5809	2061	
25	0.002025	6335	2300	
25	0.002109	5498	2468	
25	0.001999	5591	2155	
25	0.001871	5371	2295	
25	0.002124	6505	2722	
25	0.002113	5556	2537	
25	0.001978	5762	2039	
25	0.001938	6102	2542	
26	0.001974	5423	2235	
26	0.001974	6146	2434	
26	0.001938	5449	2479	
26	0.00207	5593	2110	
26	0.002167	5927	2097	
26	0.002011	5535	2334	
26	0.002033	5356	2423	
26	0.001919	4879	2304	
26	0.002085	5156	1821	
26	0.001972	5691	2334	
27	0.001929	8356	1686	
27	0.002076	5072	2103	
27	0.001878	5019	1851	
27	0.001959	5431	1725	
27	0.001985	5621	2079	
27	0.00212	5226	1620	
27	0.001863	5304	1733	
27	0.001845	5304	2083	
27	0.001876	4770	1825	
27	0.001985	5673	2149	
28	0.001906	5628	2064	
28	0.001843	4892	1763	
28	0.001823	5286	1993	
28	0.001952	5288	1786	
28	0.001939	5160	2290	
28	0.001845	5247	1885	
28	0.001726	4901	1961	
28	0.001895	5579	2123	
28	0.001898	5067	1967	
28	0.001816	5177	2011	
29	0.00182	5043	1614	
29	0.00198	5201	2378	
29	0.001912	5187	1791	
29	0.002058	5556	1941	
29	0.001921	4972	1535	
29	0.002041	4825	2062	
29	0.002025	5271	2006	
29	0.002016	5130	2053	
29	0.001899	5131	2508	
29	0.001854	5173	1973	
30	0.001871	5199	2220	
30	0.001917	5021	1796	
30	0.001908	5534	1767	
30	0.002001	5258	1946	
30	0.001896	4818	1796	
30	0.001969	5185	2241	
30	0.002116	5566	2006	
30	0.002116	5610	2367	
30	0.001924	5148	2103	
30	0.001972	5770	2543	
31	0.002115	4925	2459	
31	0.002014	5673	2401	
31	0.001868	4979	1830	
31	0.001924	5119	2346	
31	0.001843	5011	2058	
31	0.002379	6018	2372	
31	0.001858	5227	2230	
31	0.001972	5491	2388	
31	0.002013	5294	2171	
31	0.001956	5309	2234	
32	0.001919	5094	2046	
32	0.001898	5051	1955	
32	0.001969	4934	2088	
32	0.002071	5151	1811	
32	0.001961	4700	1806	
32	0.001802	4847	1706	
32	0.001939	4868	1731	
32	0.001835	4723	1998	
32	0.001825	4890	1965	
32	0.001949	4586	1945	
33	0.001946	5265	2140	
33	0.001864	8150	2071	
33	0.001814	6663	3079	
33	0.001672	6464	2623	
33	0.001647	6111	2249	
33	0.001638	6431	2794	
33	0.00162	6492	3078	
33	0.001641	6550	2338	
33	0.001725	6448	2755	
33	0.001586	6707	2719	
34	0.001682	6505	2650	
34	0.001659	6429	2464	
34	0.001648	6865	3144	
34	0.00165	6449	2591	
34	0.002176	7509	2656	
34	0.001657	6943	2533	
34	0.001623	6570	2975	
34	0.001628	6771	2837	
34	0.001654	5962	2614	
34	0.001803	6967	2858	
35	0.001714	6236	2838	
35	0.002183	8114	3381	
35	0.00183	5689	2024	
35	0.001781	7409	2703	
35	0.002473	8134	3129	
35	0.001701	5785	2006	
35	0.001736	6144	2094	
35	0.00171	6098	2116	
35	0.00168	6398	2555	
35	0.001702	6801	2260	
36	0.001636	6719	2532	
36	0.001654	6162	2530	
36	0.00203	6908	2714	
36	0.002259	7871	3093	
36	0.001751	5489	2138	
36	0.001687	6360	2478	
36	0.001741	6171	2113	
36	0.001668	6409	2560	
36	0.001722	6563	2601	
36	0.002017	6075	2399	
37	0.001687	6070	2255	
37	0.002588	9569	3940	
37	0.002163	6510	2407	
37	0.001764	6182	2575	
37	0.00228	8338	3891	
37	0.00167	6293	2493	
37	0.00185	7386	2888	
37	0.002012	6798	3274	
37	0.001791	7216	2598	
37	0.002164	6518	3182	
38	0.001926	7070	3053	
38	0.002109	6634	2587	
38	0.001689	6437	2252	
38	0.0018	6399	2378	
38	0.002043	6736	2543	
38	0.001725	5785	2213	
38	0.001741	6513	2300	
38	0.001999	6402	2297	
38	0.001711	6453	2375	
38	0.00209	7355	3240	
39	0.001828	5808	2345	
39	0.001948	6436	2325	
39	0.001795	6254	2524	
39	0.002369	8425	3967	
39	0.002041	6333	2403	
39	0.001744	6550	2589	
39	0.001924	6599	2948	
39	0.001715	6432	2682	
39	0.002005	6839	2551	
39	0.002004	7604	3196	
40	0.001743	6061	3190	
40	0.00203	5805	2888	
40	0.002011	5546	2514	
40	0.001864	5595	2673	
40	0.00195	4855	2134	
40	0.002665	9274	4552	
40	0.001911	5391	2541	
40	0.001927	5306	2521	
40	0.001965	7112	1973	
40	0.001997	4279	1872	
41	0.00199	4182	1947	
41	0.002095	4466	1888	
41	0.001931	5322	2583	
41	0.001821	4552	2109	
41	0.001915	4920	2229	
41	0.001925	4877	2308	
41	0.001914	4485	2145	
41	0.001907	4106	1959	
41	0.001713	3693	2038	
41	0.00196	4261	2088	
42	0.001939	5100	2340	
42	0.001853	4411	2008	
42	0.001902	4135	1766	
42	0.001913	4780	2175	
42	0.001826	4015	1903	
42	0.002265	5881	2413	
42	0.001754	4011	1924	
42	0.002117	4750	2318	
42	0.0022	4972	2058	
42	0.002083	5019	2161	
43	0.002087	4342	1956	
43	0.001761	3890	1554	
43	0.00197	4058	1530	
43	0.002058	4358	1746	
43	0.002069	4126	2188	
43	0.001982	4622	1923	
43	0.001834	4309	2009	
43	0.001816	4484	1818	
43	0.0019	4383	2133	
43	0.001763	4391	2058	
44	0.001903	4695	1863	
44	0.002008	4338	1614	
44	0.001976	4091	1995	
44	0.00205	4599	2033	
44	0.001758	3725	1600	
44	0.001757	4135	1942	
44	0.001736	3944	1615	
44	0.001774	3888	1456	
44	0.001843	4208	1772	
44	0.001993	4090	1941	
45	0.001975	4089	1649	
45	0.001855	3599	1664	
45	0.001907	3887	1558	
45	0.001802	3321	1409	
45	0.00173	3406	1327	
45	0.001895	4145	1647	
