#PAPI events for 5 iterations on 1 to 64 threads.
#PROCESSORS	TIME	PAPI_L1_TCM	PAPI_L2_TCM
1	0.021615	464614	204099	
1	0.00836	414604	496768	
1	0.008479	416608	497357	
1	0.00835	416807	497595	
1	0.008345	416442	497120	
2	0.006704	216033	226704	
2	0.006999	200496	199372	
2	0.006921	201575	199889	
2	0.006848	213327	165016	
2	0.006714	215107	167171	
3	0.006563	178657	119152	
3	0.006529	175185	115041	
3	0.006444	171568	113417	
3	0.006496	174066	115291	
3	0.006502	174393	115264	
4	0.007478	154205	94464	
4	0.006267	125073	80208	
4	0.006332	127263	85296	
4	0.006316	126847	82853	
4	0.006467	132567	83951	
5	0.006434	108135	70544	
5	0.006193	103622	69897	
5	0.006278	108062	69801	
5	0.006308	102514	65808	
5	0.006195	102203	66241	
6	0.005346	100419	64836	
6	0.004993	95932	61716	
6	0.004726	88109	56407	
6	0.004728	87511	59413	
6	0.004899	94356	63073	
7	0.004441	80637	54983	
7	0.004402	86981	58145	
7	0.004372	81143	53769	
7	0.004217	76656	53780	
7	0.004804	95211	62216	
8	0.00404	76124	45982	
8	0.003995	76924	50353	
8	0.003966	74485	48253	
8	0.003784	72262	45943	
8	0.003759	70666	46360	
9	0.003815	67196	44852	
9	0.003692	61781	41001	
9	0.003735	70444	46183	
9	0.003786	65842	41969	
9	0.003772	67569	41329	
10	0.003856	67791	43033	
10	0.003962	68515	43389	
10	0.003572	62740	38692	
10	0.003668	65257	41356	
10	0.003679	66679	43177	
11	0.00368	60526	37055	
11	0.003734	59308	38255	
11	0.004132	60016	37727	
11	0.003632	64926	40706	
11	0.003691	61223	39599	
12	0.003372	53891	35577	
12	0.003582	59610	38547	
12	0.003691	61914	38654	
12	0.003591	59950	38355	
12	0.003512	59850	37774	
13	0.003626	57904	38153	
13	0.003653	58130	38859	
13	0.003722	64120	42230	
13	0.00363	61790	40855	
13	0.003442	54431	37590	
14	0.003756	66466	41514	
14	0.003688	65127	41200	
14	0.003487	54130	34817	
14	0.003696	63019	41447	
14	0.003742	69347	41816	
15	0.00369	60631	40388	
15	0.00361	63849	40088	
15	0.003682	60843	38344	
15	0.003766	67895	43453	
15	0.003524	58401	38791	
16	0.003662	63753	40803	
16	0.00367	60881	40045	
16	0.003721	67856	43423	
16	0.003663	62588	39507	
16	0.003588	64668	40890	
17	0.003615	61026	40095	
17	0.003691	65990	40681	
17	0.003638	65693	39964	
17	0.003611	60075	37754	
17	0.003654	60937	38759	
18	0.003621	61172	36761	
18	0.003529	61496	37771	
18	0.003653	55014	34993	
18	0.003591	61953	38369	
18	0.003672	64093	40426	
19	0.003816	64979	39658	
19	0.00357	58964	38493	
19	0.003592	62006	38347	
19	0.003684	62455	39091	
19	0.003487	62920	39968	
20	0.003612	54997	34680	
20	0.00352	58388	36791	
20	0.003535	61575	39273	
20	0.003523	58299	38039	
20	0.003455	57673	36889	
21	0.003692	58947	37137	
21	0.003671	59246	37060	
21	0.00365	55418	35372	
21	0.00356	59773	38392	
21	0.003617	61906	38671	
22	0.003586	56469	34920	
22	0.00359	50705	32672	
22	0.003634	53594	34414	
22	0.003678	59095	37986	
22	0.003603	55305	35303	
23	0.003783	61914	38002	
23	0.003599	60154	38445	
23	0.00364	59141	38354	
23	0.00369	57338	36419	
23	0.003639	55644	37991	
24	0.003562	53168	33526	
24	0.003527	55053	35844	
