#PAPI events for 5 iterations on 1 thread.
#TIME	PAPI_L1_TCM	PAPI_L2_TCM
0.023322	146734	2577	
0.00527	10858	4057	
0.005318	10461	4002	
0.00514	10484	4013	
0.00617	11531	4017	
