#PAPI events for 5 iterations on 1 to 64 threads.
#PROCESSORS	TIME	PAPI_L1_TCM	PAPI_L2_TCM
1	0.003571	15198	7007	
1	0.00333	15111	6741	
1	0.003223	14863	6816	
1	0.003182	14609	6840	
1	0.00316	13660	6885	
2	0.002017	10644	4886	
2	0.001398	7589	4192	
2	0.001289	7411	4153	
2	0.001338	7578	4005	
2	0.001264	7176	3996	
3	0.001191	8016	3160	
3	0.000961	7090	2632	
3	0.001054	7290	2964	
3	0.000911	6437	2531	
3	0.000987	6689	2633	
4	0.00099	5313	2506	
4	0.000853	5676	2464	
4	0.000897	5895	2546	
4	0.000825	5363	2311	
4	0.000888	5879	2416	
5	0.001053	6814	2529	
5	0.000772	6126	2245	
5	0.00091	6111	2381	
5	0.000881	6673	2546	
5	0.00086	5734	2121	
6	0.001135	5541	1467	
6	0.000873	5647	1565	
6	0.001036	5311	1529	
6	0.000798	4927	1456	
6	0.00107	6408	1676	
7	0.000837	5886	1796	
7	0.000724	5916	1807	
7	0.001042	5316	1575	
7	0.00083	5144	1333	
7	0.000649	5621	1428	
8	0.000835	5175	1381	
8	0.000699	4423	1053	
8	0.000616	4062	936	
8	0.000777	4974	951	
8	0.000825	4792	1018	
9	0.000792	5209	931	
9	0.000722	3809	843	
9	0.000768	4674	965	
9	0.000786	4469	1012	
9	0.000684	4639	875	
10	0.000751	5189	1045	
10	0.000662	4383	1091	
10	0.000644	4808	1059	
10	0.000703	4654	945	
10	0.000627	5257	1159	
11	0.000603	4379	1039	
11	0.000719	4574	818	
11	0.00073	4912	911	
11	0.000708	5313	1121	
11	0.00076	5129	1226	
12	0.000694	4810	1021	
12	0.00078	5294	1091	
12	0.000641	4567	1045	
12	0.000737	3939	753	
12	0.000822	3851	788	
13	0.000817	4914	905	
13	0.000795	4322	838	
13	0.000732	5148	879	
13	0.000726	4119	828	
13	0.000742	4461	881	
14	0.000894	4266	909	
14	0.000802	4055	842	
14	0.00077	5102	884	
14	0.000808	4616	963	
14	0.000766	4833	910	
15	0.000758	4710	946	
15	0.000773	3849	816	
15	0.000686	4409	801	
15	0.000898	4467	803	
15	0.000735	3863	847	
16	0.001395	4268	851	
16	0.00082	4317	900	
16	0.000742	4368	906	
16	0.00077	5573	939	
16	0.000752	4137	825	
17	0.000901	4019	854	
17	0.000759	4762	847	
17	0.000794	5632	1076	
17	0.000802	4288	963	
17	0.000818	3853	818	
18	0.000774	3966	792	
18	0.000937	4741	798	
18	0.00077	4854	921	
18	0.000722	4745	856	
18	0.00075	4550	829	
19	0.001036	4833	911	
19	0.000789	4493	932	
19	0.000782	4479	869	
19	0.000813	5681	987	
19	0.000656	4553	872	
20	0.000908	4321	939	
20	0.000815	5391	939	
20	0.000755	4155	837	
20	0.000775	3926	841	
20	0.000801	4632	775	
21	0.000768	5538	1003	
21	0.000788	5053	987	
21	0.000794	4227	939	
21	0.000743	3934	675	
21	0.00083	4009	799	
22	0.000723	4039	766	
22	0.000869	4449	789	
22	0.000801	4752	797	
22	0.000704	5621	960	
22	0.000755	5015	983	
23	0.000876	4089	928	
23	0.001378	5591	1142	
23	0.000754	5195	1075	
23	0.000817	4183	851	
23	0.000774	4292	855	
24	0.000797	4975	893	
24	0.001289	5624	1192	
24	0.00125	6466	1497	
24	0.001029	6213	1533	
24	0.001214	6441	1675	
25	0.001275	6990	2025	
25	0.000951	5554	1454	
25	0.001196	5634	1306	
25	0.000982	5523	1369	
25	0.001094	5516	1398	
26	0.001067	6564	1500	
26	0.000947	5176	1254	
26	0.001061	5187	1112	
26	0.000954	5413	1126	
26	0.001152	6284	1382	
27	0.00105	6318	1707	
27	0.000967	5191	1415	
27	0.000966	4492	1062	
27	0.001049	5129	1113	
27	0.000997	5968	1096	
28	0.001148	6852	1559	
28	0.00107	4945	1334	
28	0.001031	5391	1162	
28	0.001106	5359	1186	
28	0.001142	5679	1154	
29	0.000985	5601	1153	
29	0.001099	5228	1205	
29	0.000923	4682	971	
29	0.000911	4627	890	
29	0.001077	5114	939	
30	0.001106	5386	1047	
30	0.000896	5370	1134	
30	0.000918	5692	1293	
30	0.000857	5933	1417	
30	0.000886	5570	1410	
31	0.001062	5421	1367	
31	0.000963	4235	986	
31	0.000896	4069	737	
31	0.000994	4448	775	
31	0.001064	4596	768	
32	0.000972	5017	824	
32	0.001079	5034	1005	
32	0.001015	5058	969	
32	0.000886	5491	1060	
32	0.001021	4767	1026	
33	0.000915	4899	961	
33	0.001043	5253	1025	
33	0.00094	4767	1017	
33	0.001096	5694	1080	
33	0.000992	4289	1065	
34	0.000953	4922	891	
34	0.000948	4999	898	
34	0.000936	5359	1030	
34	0.000995	4926	985	
34	0.00118	5058	995	
35	0.00104	5521	1131	
35	0.001002	3660	948	
35	0.001263	4645	775	
35	0.001098	4418	784	
35	0.000958	4939	796	
36	0.000961	4661	776	
36	0.001017	4788	867	
36	0.000751	5004	825	
36	0.000815	3216	562	
36	0.000829	3725	513	
37	0.000795	3613	521	
37	0.000856	4249	574	
37	0.000752	3822	564	
37	0.000788	3854	539	
37	0.000724	4126	542	
38	0.000759	3961	640	
38	0.000776	5033	666	
38	0.000836	4361	676	
38	0.000848	3478	576	
38	0.000844	3547	489	
39	0.000761	3738	505	
39	0.000859	3811	580	
39	0.001007	4166	571	
39	0.000795	4487	680	
39	0.000879	3246	535	
40	0.000781	3880	475	
40	0.000823	4374	631	
40	0.000747	4390	702	
40	0.001002	5490	888	
40	0.00089	5055	919	
41	0.000966	6375	1182	
41	0.001078	4888	1107	
41	0.000955	5347	986	
41	0.00091	3430	767	
41	0.00082	3948	596	
42	0.000922	5059	712	
42	0.00113	1899	595	
42	0.000762	2331	284	
42	0.00075	2985	331	
42	0.000761	2715	376	
43	0.000875	3011	370	
43	0.000756	3384	445	
43	0.000816	3195	428	
43	0.000737	2449	501	
43	0.000711	2877	360	
44	0.000737	3138	362	
44	0.000723	2334	467	
44	0.000736	2732	347	
